"time{s}","chassis\zChassis","wheel\zWheel","ground\zGround"
6.23400000000042,1.09978446705103,0.59996843010828,0.1
6.23500000000042,1.09978242720024,0.599968307224727,0.1
6.23600000000042,1.09978039909935,0.599968185689719,0.1
6.23700000000042,1.09977838279379,0.599968065504637,0.1
6.23800000000042,1.09977637832849,0.599967946670812,0.1
6.23900000000042,1.0997743857479,0.599967829189526,0.1
6.24000000000042,1.09977240509594,0.59996771306201,0.1
6.24100000000042,1.09977043641605,0.599967598289448,0.1
6.24200000000042,1.09976847975114,0.599967484872974,0.1
6.24300000000042,1.09976653514365,0.599967372813673,0.1
6.24400000000042,1.09976460263549,0.59996726211258,0.1
6.24500000000042,1.09976268226808,0.599967152770682,0.1
6.24600000000042,1.09976077408232,0.599967044788918,0.1
6.24700000000042,1.09975887811862,0.599966938168175,0.1
6.24800000000042,1.09975699441688,0.599966832909295,0.1
6.24900000000042,1.09975512301649,0.599966729013068,0.1
6.25000000000042,1.09975326395634,0.599966626480239,0.1
6.25100000000042,1.09975141727481,0.599966525311501,0.1
6.25200000000042,1.09974958300976,0.599966425507499,0.1
6.25300000000042,1.09974776119858,0.599966327068832,0.1
6.25400000000042,1.09974595187812,0.59996622999605,0.1
6.25500000000042,1.09974415508472,0.599966134289651,0.1
6.25600000000042,1.09974237085424,0.599966039950091,0.1
6.25700000000042,1.09974059922201,0.599965946977773,0.1
6.25800000000042,1.09973884022286,0.599965855373054,0.1
6.25900000000042,1.09973709389112,0.599965765136243,0.1
6.26000000000042,1.09973536026059,0.599965676267601,0.1
6.26100000000042,1.09973363936457,0.599965588767342,0.1
6.26200000000043,1.09973193123588,0.599965502635631,0.1
6.26300000000043,1.09973023590678,0.599965417872587,0.1
6.26400000000043,1.09972855340906,0.599965334478279,0.1
6.26500000000043,1.099726883774,0.599965252452733,0.1
6.26600000000043,1.09972522703235,0.599965171795924,0.1
6.26700000000043,1.09972358321437,0.599965092507782,0.1
6.26800000000043,1.0997219523498,0.599965014588187,0.1
6.26900000000043,1.09972033446788,0.599964938036976,0.1
6.27000000000043,1.09971872959733,0.599964862853937,0.1
6.27100000000043,1.09971713776638,0.599964789038812,0.1
6.27200000000043,1.09971555900274,0.599964716591294,0.1
6.27300000000043,1.09971399333361,0.599964645511034,0.1
6.27400000000043,1.09971244078568,0.599964575797632,0.1
6.27500000000043,1.09971090138514,0.599964507450645,0.1
6.27600000000043,1.09970937515768,0.599964440469583,0.1
6.27700000000043,1.09970786212845,0.599964374853908,0.1
6.27800000000043,1.09970636232214,0.599964310603039,0.1
6.27900000000043,1.09970487576288,0.599964247716347,0.1
6.28000000000043,1.09970340247434,0.599964186193158,0.1
6.28100000000043,1.09970194247966,0.599964126032753,0.1
6.28200000000043,1.09970049580147,0.599964067234366,0.1
6.28300000000043,1.0996990624619,0.599964009797187,0.1
6.28400000000043,1.09969764248259,0.599963953720361,0.1
6.28500000000043,1.09969623588463,0.599963899002986,0.1
6.28600000000043,1.09969484268866,0.599963845644118,0.1
6.28700000000043,1.09969346291478,0.599963793642765,0.1
6.28800000000043,1.0996920965826,0.599963742997891,0.1
6.28900000000043,1.0996907437112,0.599963693708418,0.1
6.29000000000043,1.0996894043192,0.599963645773221,0.1
6.29100000000043,1.09968807842468,0.59996359919113,0.1
6.29200000000044,1.09968676604523,0.599963553960933,0.1
6.29300000000044,1.09968546719794,0.599963510081373,0.1
6.29400000000044,1.09968418189939,0.599963467551149,0.1
6.29500000000044,1.09968291016567,0.599963426368915,0.1
6.29600000000044,1.09968165201236,0.599963386533285,0.1
6.29700000000044,1.09968040745454,0.599963348042824,0.1
6.29800000000044,1.09967917650679,0.599963310896059,0.1
6.29900000000044,1.0996779591832,0.59996327509147,0.1
6.30000000000044,1.09967675549734,0.599963240627496,0.1
6.30100000000044,1.09967556546231,0.599963207502532,0.1
6.30200000000044,1.09967438909068,0.59996317571493,0.1
6.30300000000044,1.09967322639456,0.599963145263001,0.1
6.30400000000044,1.09967207738552,0.599963116145011,0.1
6.30500000000044,1.09967094207467,0.599963088359185,0.1
6.30600000000044,1.09966982047261,0.599963061903707,0.1
6.30700000000044,1.09966871258945,0.599963036776716,0.1
6.30800000000044,1.09966761843479,0.599963012976312,0.1
6.30900000000044,1.09966653801776,0.599962990500551,0.1
6.31000000000044,1.09966547134699,0.599962969347449,0.1
6.31100000000044,1.09966441843061,0.599962949514978,0.1
6.31200000000044,1.09966337927626,0.599962931001073,0.1
6.31300000000044,1.0996623538911,0.599962913803624,0.1
6.31400000000044,1.09966134228179,0.599962897920482,0.1
6.31500000000044,1.09966034445451,0.599962883349456,0.1
6.31600000000044,1.09965936041495,0.599962870088315,0.1
6.31700000000044,1.09965839016829,0.599962858134788,0.1
6.31800000000044,1.09965743371927,0.599962847486562,0.1
6.31900000000044,1.0996564910721,0.599962838141285,0.1
6.32000000000044,1.09965556223054,0.599962830096566,0.1
6.32100000000044,1.09965464719783,0.599962823349972,0.1
6.32200000000045,1.09965374597677,0.599962817899031,0.1
6.32300000000045,1.09965285856963,0.599962813741233,0.1
6.32400000000045,1.09965198497825,0.599962810874026,0.1
6.32500000000045,1.09965112520394,0.599962809294821,0.1
6.32600000000045,1.09965027924758,0.59996280900099,0.1
6.32700000000045,1.09964944710952,0.599962809989863,0.1
6.32800000000045,1.09964862878968,0.599962812258737,0.1
6.32900000000045,1.09964782428748,0.599962815804865,0.1
6.33000000000045,1.09964703360186,0.599962820625464,0.1
6.33100000000045,1.09964625673131,0.599962826717714,0.1
6.33200000000045,1.09964549367382,0.599962834078755,0.1
6.33300000000045,1.09964474442692,0.59996284270569,0.1
6.33400000000045,1.09964400898766,0.599962852595585,0.1
6.33500000000045,1.09964328735265,0.599962863745468,0.1
6.33600000000045,1.099642579518,0.599962876152329,0.1
6.33700000000045,1.09964188547935,0.599962889813123,0.1
6.33800000000045,1.0996412052319,0.599962904724766,0.1
6.33900000000045,1.09964053877037,0.599962920884138,0.1
6.34000000000045,1.09963988608901,0.599962938288084,0.1
6.34100000000045,1.09963924718162,0.599962956933409,0.1
6.34200000000045,1.09963862204152,0.599962976816886,0.1
6.34300000000045,1.09963801066159,0.59996299793525,0.1
6.34400000000045,1.09963741303423,0.599963020285199,0.1
6.34500000000045,1.09963682915141,0.599963043863399,0.1
6.34600000000045,1.09963625900461,0.599963068666477,0.1
6.34700000000045,1.09963570258487,0.599963094691027,0.1
6.34800000000045,1.09963515988279,0.599963121933607,0.1
6.34900000000045,1.09963463088848,0.59996315039074,0.1
6.35000000000045,1.09963411559164,0.599963180058915,0.1
6.35100000000045,1.09963361398149,0.599963210934587,0.1
6.35200000000046,1.09963312604681,0.599963243014175,0.1
6.35300000000046,1.09963265177593,0.599963276294067,0.1
6.35400000000046,1.09963219115674,0.599963310770613,0.1
6.35500000000046,1.09963174417667,0.599963346440133,0.1
6.35600000000046,1.09963131082272,0.599963383298911,0.1
6.35700000000046,1.09963089108145,0.599963421343201,0.1
6.35800000000046,1.09963048493897,0.599963460569219,0.1
6.35900000000046,1.09963009238095,0.599963500973154,0.1
6.36000000000046,1.09962971339261,0.599963542551156,0.1
6.36100000000046,1.09962934795877,0.599963585299348,0.1
6.36200000000046,1.09962899606377,0.599963629213819,0.1
6.36300000000046,1.09962865769155,0.599963674290624,0.1
6.36400000000046,1.0996283328256,0.599963720525788,0.1
6.36500000000046,1.09962802144897,0.599963767915304,0.1
6.36600000000046,1.09962772354432,0.599963816455134,0.1
6.36700000000046,1.09962743909383,0.599963866141208,0.1
6.36800000000046,1.09962716807929,0.599963916969426,0.1
6.36900000000046,1.09962691048205,0.599963968935656,0.1
6.37000000000046,1.09962666628303,0.599964022035735,0.1
6.37100000000046,1.09962643546276,0.599964076265471,0.1
6.37200000000046,1.0996262180013,0.599964131620641,0.1
6.37300000000046,1.09962601387834,0.599964188096993,0.1
6.37400000000046,1.09962582307311,0.599964245690244,0.1
6.37500000000046,1.09962564556445,0.599964304396082,0.1
6.37600000000046,1.09962548133079,0.599964364210165,0.1
6.37700000000046,1.09962533035013,0.599964425128122,0.1
6.37800000000046,1.09962519260006,0.599964487145554,0.1
6.37900000000046,1.09962506805777,0.599964550258033,0.1
6.38000000000046,1.09962495670005,0.599964614461101,0.1
6.38100000000046,1.09962485850326,0.599964679750273,0.1
6.38200000000047,1.09962477344336,0.599964746121037,0.1
6.38300000000047,1.09962470149594,0.59996481356885,0.1
6.38400000000047,1.09962464263614,0.599964882089144,0.1
6.38500000000047,1.09962459683874,0.599964951677322,0.1
6.38600000000047,1.0996245640781,0.599965022328762,0.1
6.38700000000047,1.09962454432819,0.599965094038812,0.1
6.38800000000047,1.09962453756259,0.599965166802795,0.1
6.38900000000047,1.09962454375449,0.599965240616007,0.1
6.39000000000047,1.09962456287667,0.599965315473718,0.1
6.39100000000047,1.09962459490154,0.599965391371171,0.1
6.39200000000047,1.09962463980112,0.599965468303583,0.1
6.39300000000047,1.09962469754704,0.599965546266147,0.1
6.39400000000047,1.09962476811054,0.599965625254029,0.1
6.39500000000047,1.0996248514625,0.59996570526237,0.1
6.39600000000047,1.0996249475734,0.599965786286287,0.1
6.39700000000047,1.09962505641334,0.599965868320869,0.1
6.39800000000047,1.09962517795205,0.599965951361184,0.1
6.39900000000047,1.09962531215889,0.599966035402274,0.1
6.40000000000047,1.09962545900285,0.599966120439156,0.1
6.40100000000047,1.09962561845254,0.599966206466826,0.1
6.40200000000047,1.09962579047619,0.599966293480253,0.1
6.40300000000047,1.09962597504168,0.599966381474384,0.1
6.40400000000047,1.09962617211653,0.599966470444143,0.1
6.40500000000047,1.09962638166788,0.59996656038443,0.1
6.40600000000047,1.09962660366252,0.599966651290123,0.1
6.40700000000047,1.09962683806687,0.599966743156076,0.1
6.40800000000047,1.09962708484699,0.599966835977123,0.1
6.40900000000047,1.0996273439686,0.599966929748074,0.1
6.41000000000047,1.09962761539706,0.599967024463717,0.1
6.41100000000047,1.09962789909737,0.599967120118819,0.1
6.41200000000048,1.09962819503418,0.599967216708127,0.1
6.41300000000048,1.09962850317181,0.599967314226363,0.1
6.41400000000048,1.09962882347421,0.599967412668231,0.1
6.41500000000048,1.09962915590499,0.599967512028413,0.1
6.41600000000048,1.09962950042745,0.59996761230157,0.1
6.41700000000048,1.09962985700449,0.599967713482345,0.1
6.41800000000048,1.09963022559874,0.599967815565359,0.1
6.41900000000048,1.09963060617243,0.599967918545212,0.1
6.42000000000048,1.0996309986875,0.599968022416486,0.1
6.42100000000048,1.09963140310553,0.599968127173744,0.1
6.42200000000048,1.0996318193878,0.599968232811528,0.1
6.42300000000048,1.09963224749522,0.599968339324362,0.1
6.42400000000048,1.09963268738842,0.599968446706753,0.1
6.42500000000048,1.09963313902768,0.599968554953185,0.1
6.42600000000048,1.09963360237294,0.599968664058129,0.1
6.42700000000048,1.09963407738387,0.599968774016034,0.1
6.42800000000048,1.09963456401977,0.599968884821332,0.1
6.42900000000048,1.09963506223965,0.599968996468439,0.1
6.43000000000048,1.09963557200222,0.599969108951751,0.1
6.43100000000048,1.09963609326584,0.599969222265651,0.1
6.43200000000048,1.09963662598859,0.5999693364045,0.1
6.43300000000048,1.09963717012823,0.599969451362645,0.1
6.43400000000048,1.09963772564223,0.599969567134417,0.1
6.43500000000048,1.09963829248773,0.59996968371413,0.1
6.43600000000048,1.09963887062159,0.599969801096081,0.1
6.43700000000048,1.09963946000036,0.599969919274554,0.1
6.43800000000048,1.0996400605803,0.599970038243814,0.1
6.43900000000048,1.09964067231737,0.599970157998113,0.1
6.44000000000048,1.09964129516724,0.599970278531687,0.1
6.44100000000048,1.09964192908528,0.599970399838758,0.1
6.44200000000049,1.0996425740266,0.599970521913533,0.1
6.44300000000049,1.09964322994598,0.599970644750203,0.1
6.44400000000049,1.09964389679794,0.599970768342948,0.1
6.44500000000049,1.09964457453674,0.599970892685931,0.1
6.44600000000049,1.09964526311631,0.599971017773302,0.1
6.44700000000049,1.09964596249034,0.5999711435992,0.1
6.44800000000049,1.09964667261224,0.599971270157748,0.1
6.44900000000049,1.09964739343512,0.599971397443057,0.1
6.45000000000049,1.09964812491186,0.599971525449224,0.1
6.45100000000049,1.09964886699504,0.599971654170336,0.1
6.45200000000049,1.09964961963698,0.599971783600465,0.1
6.45300000000049,1.09965038278974,0.599971913733673,0.1
6.45400000000049,1.09965115640511,0.599972044564009,0.1
6.45500000000049,1.09965194043464,0.599972176085511,0.1
6.45600000000049,1.09965273482959,0.599972308292203,0.1
6.45700000000049,1.09965353954099,0.599972441178103,0.1
6.45800000000049,1.09965435451961,0.599972574737213,0.1
6.45900000000049,1.09965517971596,0.599972708963527,0.1
6.46000000000049,1.09965601508031,0.599972843851028,0.1
6.46100000000049,1.09965686056267,0.599972979393689,0.1
6.46200000000049,1.09965771611284,0.599973115585472,0.1
6.46300000000049,1.09965858168033,0.599973252420329,0.1
6.46400000000049,1.09965945721444,0.599973389892205,0.1
6.46500000000049,1.09966034266423,0.599973527995032,0.1
6.46600000000049,1.09966123797851,0.599973666722736,0.1
6.46700000000049,1.09966214310587,0.599973806069232,0.1
6.46800000000049,1.09966305799467,0.599973946028428,0.1
6.46900000000049,1.09966398259303,0.599974086594222,0.1
6.47000000000049,1.09966491684884,0.599974227760505,0.1
6.47100000000049,1.09966586070979,0.59997436952116,0.1
6.4720000000005,1.09966681412333,0.599974511870062,0.1
6.4730000000005,1.09966777703669,0.599974654801077,0.1
6.4740000000005,1.09966874939688,0.599974798308065,0.1
6.4750000000005,1.09966973115071,0.599974942384881,0.1
6.4760000000005,1.09967072224475,0.599975087025369,0.1
6.4770000000005,1.09967172262539,0.59997523222337,0.1
6.4780000000005,1.0996727322388,0.599975377972716,0.1
6.4790000000005,1.09967375103093,0.599975524267235,0.1
6.4800000000005,1.09967477894755,0.599975671100748,0.1
6.4810000000005,1.09967581593421,0.599975818467069,0.1
6.4820000000005,1.09967686193626,0.599975966360009,0.1
6.4830000000005,1.09967791689887,0.599976114773372,0.1
6.4840000000005,1.099678980767,0.599976263700959,0.1
6.4850000000005,1.09968005348543,0.599976413136562,0.1
6.4860000000005,1.09968113499873,0.599976563073974,0.1
6.4870000000005,1.09968222525131,0.599976713506979,0.1
6.4880000000005,1.09968332418736,0.59997686442936,0.1
6.4890000000005,1.09968443175093,0.599977015834894,0.1
6.4900000000005,1.09968554788585,0.599977167717354,0.1
6.4910000000005,1.09968667253579,0.599977320070512,0.1
6.4920000000005,1.09968780564425,0.599977472888136,0.1
6.4930000000005,1.09968894715453,0.599977626163988,0.1
6.4940000000005,1.09969009700979,0.599977779891831,0.1
6.4950000000005,1.099691255153,0.599977934065424,0.1
6.4960000000005,1.09969242152698,0.599978088678523,0.1
6.4970000000005,1.09969359607435,0.599978243724883,0.1
6.4980000000005,1.09969477873762,0.599978399198256,0.1
6.4990000000005,1.0996959694591,0.599978555092392,0.1
6.5000000000005,1.09969716818095,0.599978711401042,0.1
6.5010000000005,1.09969837484519,0.599978868117953,0.1
6.50200000000051,1.09969958939367,0.599979025236872,0.1
6.50300000000051,1.0997008117681,0.599979182751545,0.1
6.50400000000051,1.09970204191004,0.599979340655718,0.1
6.50500000000051,1.0997032797609,0.599979498943136,0.1
6.50600000000051,1.09970452526194,0.599979657607544,0.1
6.50700000000051,1.09970577835429,0.599979816642686,0.1
6.50800000000051,1.09970703897894,0.599979976042309,0.1
6.50900000000051,1.09970830707674,0.599980135800157,0.1
6.51000000000051,1.09970958258841,0.599980295909978,0.1
6.51100000000051,1.09971086545453,0.599980456365517,0.1
6.51200000000051,1.09971215561556,0.599980617160525,0.1
6.51300000000051,1.09971345301181,0.59998077828875,0.1
6.51400000000051,1.09971475758351,0.599980939743943,0.1
6.51500000000051,1.09971606927071,0.599981101519858,0.1
6.51600000000051,1.09971738801339,0.59998126361025,0.1
6.51700000000051,1.09971871375138,0.599981426008875,0.1
6.51800000000051,1.09972004642441,0.599981588709494,0.1
6.51900000000051,1.09972138597209,0.599981751705867,0.1
6.52000000000051,1.09972273233392,0.599981914991761,0.1
6.52100000000051,1.09972408544929,0.599982078560942,0.1
6.52200000000051,1.09972544525749,0.599982242407183,0.1
6.52300000000051,1.09972681169769,0.599982406524257,0.1
6.52400000000051,1.09972818470897,0.599982570905943,0.1
6.52500000000051,1.09972956423032,0.599982735546022,0.1
6.52600000000051,1.09973095020061,0.599982900438282,0.1
6.52700000000051,1.09973234255863,0.599983065576511,0.1
6.52800000000051,1.09973374124308,0.599983230954505,0.1
6.52900000000051,1.09973514619255,0.599983396566063,0.1
6.53000000000051,1.09973655734557,0.599983562404989,0.1
6.53100000000051,1.09973797464056,0.599983728465094,0.1
6.53200000000052,1.09973939801587,0.59998389474019,0.1
6.53300000000052,1.09974082740977,0.599984061224099,0.1
6.53400000000052,1.09974226276044,0.599984227910647,0.1
6.53500000000052,1.09974370400599,0.599984394793664,0.1
6.53600000000052,1.09974515108445,0.599984561866988,0.1
6.53700000000052,1.09974660393379,0.599984729124465,0.1
6.53800000000052,1.09974806249191,0.599984896559943,0.1
6.53900000000052,1.09974952669662,0.59998506416728,0.1
6.54000000000052,1.09975099648569,0.599985231940341,0.1
6.54100000000052,1.09975247179683,0.599985399872996,0.1
6.54200000000052,1.09975395256765,0.599985567959124,0.1
6.54300000000052,1.09975543873576,0.59998573619261,0.1
6.54400000000052,1.09975693023866,0.599985904567348,0.1
6.54500000000052,1.09975842701382,0.599986073077239,0.1
6.54600000000052,1.09975992899868,0.599986241716192,0.1
6.54700000000052,1.09976143613059,0.599986410478126,0.1
6.54800000000052,1.09976294834687,0.599986579356966,0.1
6.54900000000052,1.09976446558481,0.599986748346647,0.1
6.55000000000052,1.09976598778164,0.599986917441113,0.1
6.55100000000052,1.09976751487455,0.599987086634315,0.1
6.55200000000052,1.09976904680069,0.599987255920216,0.1
6.55300000000052,1.0997705834972,0.599987425292786,0.1
6.55400000000052,1.09977212490116,0.599987594746007,0.1
6.55500000000052,1.09977367094962,0.599987764273868,0.1
6.55600000000052,1.09977522157961,0.59998793387037,0.1
6.55700000000052,1.09977677672814,0.599988103529524,0.1
6.55800000000052,1.09977833633217,0.59998827324535,0.1
6.55900000000052,1.09977990032866,0.599988443011879,0.1
6.56000000000052,1.09978146865454,0.599988612823154,0.1
6.56100000000052,1.09978304124674,0.599988782673227,0.1
6.56200000000053,1.09978461804215,0.599988952556162,0.1
6.56300000000053,1.09978619897765,0.599989122466035,0.1
6.56400000000053,1.09978778399013,0.599989292396931,0.1
6.56500000000053,1.09978937301644,0.59998946234295,0.1
6.56600000000053,1.09979096599346,0.5999896322982,0.1
6.56700000000053,1.09979256285802,0.599989802256804,0.1
6.56800000000053,1.09979416354699,0.599989972212896,0.1
6.56900000000053,1.09979576799722,0.599990142160622,0.1
6.57000000000053,1.09979737614556,0.599990312094141,0.1
6.57100000000053,1.09979898792886,0.599990482007624,0.1
6.57200000000053,1.099800603284,0.599990651895256,0.1
6.57300000000053,1.09980222214785,0.599990821751234,0.1
6.57400000000053,1.09980384445728,0.599990991569768,0.1
6.57500000000053,1.0998054701492,0.599991161345082,0.1
6.57600000000053,1.09980709916052,0.599991331071413,0.1
6.57700000000053,1.09980873142816,0.599991500743013,0.1
6.57800000000053,1.09981036688906,0.599991670354147,0.1
6.57900000000053,1.09981200548021,0.599991839899092,0.1
6.58000000000053,1.09981364713859,0.599992009372143,0.1
6.58100000000053,1.09981529180121,0.599992178767608,0.1
6.58200000000053,1.09981693940512,0.599992348079807,0.1
6.58300000000053,1.0998185898874,0.599992517303077,0.1
6.58400000000053,1.09982024318515,0.599992686431771,0.1
6.58500000000053,1.09982189923551,0.599992855460255,0.1
6.58600000000053,1.09982355797567,0.599993024382911,0.1
6.58700000000053,1.09982521934282,0.599993193194135,0.1
6.58800000000053,1.09982688327423,0.599993361888341,0.1
6.58900000000053,1.0998285497072,0.599993530459956,0.1
6.59000000000053,1.09983021857906,0.599993698903426,0.1
6.59100000000053,1.09983188982721,0.59999386721321,0.1
6.59200000000054,1.09983356338908,0.599994035383784,0.1
6.59300000000054,1.09983523920215,0.599994203409642,0.1
6.59400000000054,1.09983691720398,0.599994371285291,0.1
6.59500000000054,1.09983859733214,0.599994539005259,0.1
6.59600000000054,1.09984027952429,0.599994706564087,0.1
6.59700000000054,1.09984196371815,0.599994873956335,0.1
6.59800000000054,1.09984364985148,0.599995041176579,0.1
6.59900000000054,1.09984533786211,0.599995208219413,0.1
6.60000000000054,1.09984702768795,0.599995375079448,0.1
6.60100000000054,1.09984871926696,0.599995541751312,0.1
6.60200000000054,1.09985041253716,0.599995708229653,0.1
6.60300000000054,1.09985210743668,0.599995874509134,0.1
6.60400000000054,1.09985380390367,0.599996040584436,0.1
6.60500000000054,1.09985550187641,0.599996206450261,0.1
6.60600000000054,1.0998572012932,0.599996372101327,0.1
6.60700000000054,1.09985890209247,0.599996537532371,0.1
6.60800000000054,1.0998606042127,0.599996702738147,0.1
6.60900000000054,1.09986230759245,0.599996867713431,0.1
6.61000000000054,1.09986401217039,0.599997032453015,0.1
6.61100000000054,1.09986571788526,0.59999719695171,0.1
6.61200000000054,1.09986742467588,0.599997361204349,0.1
6.61300000000054,1.09986913248118,0.599997525205781,0.1
6.61400000000054,1.09987084124017,0.599997688950876,0.1
6.61500000000054,1.09987255089196,0.599997852434523,0.1
6.61600000000054,1.09987426137574,0.599998015651632,0.1
6.61700000000054,1.09987597263083,0.59999817859713,0.1
6.61800000000054,1.09987768459662,0.599998341265966,0.1
6.61900000000054,1.09987939721261,0.599998503653109,0.1
6.62000000000054,1.09988111041841,0.599998665753547,0.1
6.62100000000054,1.09988282415373,0.599998827562291,0.1
6.62200000000055,1.09988453835839,0.599998989074368,0.1
6.62300000000055,1.09988625297232,0.599999150284831,0.1
6.62400000000055,1.09988796793555,0.599999311188748,0.1
6.62500000000055,1.09988968318825,0.599999471781213,0.1
6.62600000000055,1.09989139867067,0.599999632057338,0.1
6.62700000000055,1.0998931143232,0.599999792012257,0.1
6.62800000000055,1.09989483008634,0.599999951641124,0.1
6.62900000000055,1.09989654590071,0.600000110939116,0.1
6.63000000000055,1.09989826170706,0.600000269901431,0.1
6.63100000000055,1.09989997744626,0.600000428523288,0.1
6.63200000000055,1.09990169305929,0.600000586799928,0.1
6.63300000000055,1.09990340848727,0.600000744726614,0.1
6.63400000000055,1.09990512367146,0.60000090229863,0.1
6.63500000000055,1.09990683855324,0.600001059511285,0.1
6.63600000000055,1.09990855307411,0.600001216359906,0.1
6.63700000000055,1.09991026717573,0.600001372839844,0.1
6.63800000000055,1.09991198079988,0.600001528946475,0.1
6.63900000000055,1.09991369388847,0.600001684675193,0.1
6.64000000000055,1.09991540638358,0.600001840021418,0.1
6.64100000000055,1.09991711822739,0.60000199498059,0.1
6.64200000000055,1.09991882936226,0.600002149548175,0.1
6.64300000000055,1.09992053973066,0.60000230371966,0.1
6.64400000000055,1.09992224927525,0.600002457490556,0.1
6.64500000000055,1.09992395793879,0.600002610856394,0.1
6.64600000000055,1.09992566566423,0.600002763812734,0.1
6.64700000000055,1.09992737239464,0.600002916355154,0.1
6.64800000000055,1.09992907807326,0.600003068479258,0.1
6.64900000000055,1.09993078264348,0.600003220180674,0.1
6.65000000000055,1.09993248604886,0.600003371455052,0.1
6.65100000000055,1.09993418823308,0.600003522298068,0.1
6.65200000000056,1.09993588914003,0.600003672705419,0.1
6.65300000000056,1.09993758871372,0.600003822672829,0.1
6.65400000000056,1.09993928689834,0.600003972196044,0.1
6.65500000000056,1.09994098363824,0.600004121270834,0.1
6.65600000000056,1.09994267887795,0.600004269892996,0.1
6.65700000000056,1.09994437256214,0.600004418058347,0.1
6.65800000000056,1.09994606463566,0.600004565762733,0.1
6.65900000000056,1.09994775504356,0.600004713002022,0.1
6.66000000000056,1.09994944373101,0.600004859772106,0.1
6.66100000000056,1.09995113064339,0.600005006068904,0.1
6.66200000000056,1.09995281572624,0.600005151888358,0.1
6.66300000000056,1.09995449892529,0.600005297226435,0.1
6.66400000000056,1.09995618018643,0.600005442079129,0.1
6.66500000000056,1.09995785945574,0.600005586442457,0.1
6.66600000000056,1.09995953667949,0.600005730312462,0.1
6.66700000000056,1.09996121180411,0.600005873685211,0.1
6.66800000000056,1.09996288477623,0.600006016556798,0.1
6.66900000000056,1.09996455554266,0.600006158923342,0.1
6.67000000000056,1.0999662240504,0.600006300780988,0.1
6.67100000000056,1.09996789024664,0.600006442125904,0.1
6.67200000000056,1.09996955407874,0.600006582954287,0.1
6.67300000000056,1.09997121549429,0.600006723262358,0.1
6.67400000000056,1.09997287444104,0.600006863046364,0.1
6.67500000000056,1.09997453086694,0.600007002302577,0.1
6.67600000000056,1.09997618472014,0.600007141027297,0.1
6.67700000000056,1.099977835949,0.600007279216849,0.1
6.67800000000056,1.09997948450204,0.600007416867583,0.1
6.67900000000056,1.09998113032802,0.600007553975877,0.1
6.68000000000056,1.09998277337588,0.600007690538135,0.1
6.68100000000056,1.09998441359477,0.600007826550785,0.1
6.68200000000057,1.09998605093403,0.600007962010285,0.1
6.68300000000057,1.09998768534322,0.600008096913117,0.1
6.68400000000057,1.0999893167721,0.600008231255789,0.1
6.68500000000057,1.09999094517064,0.600008365034839,0.1
6.68600000000057,1.09999257048902,0.600008498246827,0.1
6.68700000000057,1.09999419267762,0.600008630888343,0.1
6.68800000000057,1.09999581168704,0.600008762956004,0.1
6.68900000000057,1.09999742746809,0.600008894446451,0.1
6.69000000000057,1.0999990399718,0.600009025356354,0.1
6.69100000000057,1.1000006491494,0.60000915568241,0.1
6.69200000000057,1.10000225495235,0.600009285421342,0.1
6.69300000000057,1.10000385733233,0.600009414569901,0.1
6.69400000000057,1.10000545624121,0.600009543124865,0.1
6.69500000000057,1.10000705163113,0.600009671083038,0.1
6.69600000000057,1.1000086434544,0.600009798441252,0.1
6.69700000000057,1.10001023166359,0.600009925196368,0.1
6.69800000000057,1.10001181621146,0.600010051345271,0.1
6.69900000000057,1.10001339705103,0.600010176884876,0.1
6.70000000000057,1.10001497413553,0.600010301812124,0.1
6.70100000000057,1.1000165474184,0.600010426123985,0.1
6.70200000000057,1.10001811685334,0.600010549817454,0.1
6.70300000000057,1.10001968239425,0.600010672889557,0.1
6.70400000000057,1.10002124399527,0.600010795337344,0.1
6.70500000000057,1.10002280161079,0.600010917157895,0.1
6.70600000000057,1.10002435519541,0.600011038348318,0.1
6.70700000000057,1.10002590470396,0.600011158905747,0.1
6.70800000000057,1.10002745009153,0.600011278827345,0.1
6.70900000000057,1.10002899131343,0.600011398110303,0.1
6.71000000000057,1.10003052832519,0.600011516751838,0.1
6.71100000000057,1.10003206108261,0.600011634749197,0.1
6.71200000000058,1.10003358954171,0.600011752099654,0.1
6.71300000000058,1.10003511365875,0.600011868800512,0.1
6.71400000000058,1.10003663339024,0.6000119848491,0.1
6.71500000000058,1.10003814869292,0.600012100242777,0.1
6.71600000000058,1.10003965952379,0.60001221497893,0.1
6.71700000000058,1.10004116584006,0.600012329054971,0.1
6.71800000000058,1.10004266759924,0.600012442468346,0.1
6.71900000000058,1.10004416475902,0.600012555216523,0.1
6.72000000000058,1.10004565727739,0.600012667297002,0.1
6.72100000000058,1.10004714511256,0.60001277870731,0.1
6.72200000000058,1.100048628223,0.600012889445003,0.1
6.72300000000058,1.10005010656742,0.600012999507664,0.1
6.72400000000058,1.10005158010479,0.600013108892905,0.1
6.72500000000058,1.10005304879433,0.600013217598367,0.1
6.72600000000058,1.10005451259549,0.600013325621719,0.1
6.72700000000058,1.10005597146801,0.600013432960657,0.1
6.72800000000058,1.10005742537186,0.600013539612907,0.1
6.72900000000058,1.10005887426728,0.600013645576222,0.1
6.73000000000058,1.10006031811473,0.600013750848386,0.1
6.73100000000058,1.10006175687498,0.600013855427209,0.1
6.73200000000058,1.10006319050901,0.600013959310529,0.1
